none_train,none_val,reg_train,reg_val
0.0029843440279364586,0.28738099336624146,0.014372740872204304,0.27385661005973816
0.0029176385141909122,0.28802627325057983,0.014174719341099262,0.2748540937900543
0.00285419262945652,0.28845223784446716,0.014003964141011238,0.27522701025009155
0.002791940001770854,0.2881680428981781,0.01384657435119152,0.27341610193252563
0.0027302466332912445,0.2882120609283447,0.013667589984834194,0.2743452489376068
0.0026719693560153246,0.2889958918094635,0.013566414825618267,0.2783527970314026
0.002615308156237006,0.2891741693019867,0.01340662594884634,0.2786726951599121
0.002560834400355816,0.28915438055992126,0.013268185779452324,0.27877312898635864
0.0025066251400858164,0.28983956575393677,0.013167988508939743,0.2795979082584381
0.0024519143626093864,0.2906954884529114,0.013019522652029991,0.2799426317214966
0.0024020031560212374,0.2913181781768799,0.012862281873822212,0.2789462208747864
0.002352848881855607,0.2918429672718048,0.012720191851258278,0.2789956331253052
0.0023064189590513706,0.2923511266708374,0.012600460089743137,0.2792758345603943
0.0022595268674194813,0.2925927937030792,0.012423701584339142,0.2795863747596741
0.002215903950855136,0.29327157139778137,0.01228118222206831,0.28013521432876587
0.0021728011779487133,0.29370567202568054,0.012118247337639332,0.27855783700942993
0.0021311286836862564,0.29296597838401794,0.011989259161055088,0.2751680612564087
0.0020909099839627743,0.2929588854312897,0.01186719723045826,0.2738941013813019
0.002050549490377307,0.29354509711265564,0.01171986386179924,0.2735483646392822
0.0020130379125475883,0.2942158579826355,0.011594823561608791,0.2745334208011627
0.0019773426465690136,0.29412171244621277,0.011464416980743408,0.27431753277778625
0.001943431911058724,0.29373204708099365,0.011432422325015068,0.2731248438358307
0.0019054951844736934,0.29462751746177673,0.01127537339925766,0.27371975779533386
0.0018695611506700516,0.29514554142951965,0.01112774945795536,0.27461573481559753
0.0018355146748945117,0.295602411031723,0.011009682901203632,0.27580922842025757
0.0018016300164163113,0.29594913125038147,0.01091255433857441,0.2759183347225189
0.001769648166373372,0.29654622077941895,0.010789836756885052,0.27697497606277466
0.0017382076475769281,0.2971970736980438,0.010683681815862656,0.2786085903644562
0.0017074767965823412,0.29757410287857056,0.010577628389000893,0.28017768263816833
0.0016782494494691491,0.29788801074028015,0.010453591123223305,0.2791431248188019
0.0016492425929754972,0.2982122302055359,0.01035061664879322,0.2791704833507538
0.001620532013475895,0.29881036281585693,0.010263827629387379,0.2804628312587738
0.0015946795465424657,0.2996748685836792,0.010218428447842598,0.2820787727832794
0.001566276652738452,0.3004903197288513,0.010117942467331886,0.2826141119003296
0.0015383368590846658,0.30010437965393066,0.010047203861176968,0.27956461906433105
0.00151278346311301,0.30020371079444885,0.009969033300876617,0.27753058075904846
0.0014877484645694494,0.3002087473869324,0.009830945171415806,0.2777974307537079
0.0014631337253376842,0.300516813993454,0.009718459099531174,0.2791357636451721
0.001438937964849174,0.30080705881118774,0.009616921655833721,0.2796162962913513
0.0014159193960949779,0.30136555433273315,0.009533717297017574,0.27929064631462097
0.001393048674799502,0.301337331533432,0.00944516435265541,0.2784920930862427
0.0013715068344026804,0.3013779819011688,0.009372846223413944,0.2772654592990875
0.0013511729193851352,0.30143728852272034,0.009343071840703487,0.2784152626991272
